State,District,RMNCH,NCD,FRP,UHC_Index,UHC_Tercile,SCA,Infectious_Diseases,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,UHC_District,UHC_Poorest20,UHC_Rural,UHC_ReligMin,UHC_SCST,Service_Coverage,FRP_D,UHC_Index_D,Region,UHC_Gap,SCA_FRP_Gap,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,HC_Cluster,KM_Cluster
Karnataka,Yadgir,68.26,4.4,44.54,36.98,Low UHC,80.31,64.48,0.7359333134861566,0.002746414403417774,0.28498340707964603,0.24569567240576995,0.8522084486701167,0.6251685393258427,36.98,21.03,36.14,38.11,36.06,35.3,44.54,36.98,South,63.02,-9.24,15.95,0.84,0.92,-1.13,1.0,0.0
Karnataka,Bijapur,66.24,7.36,51.58,42.24,Medium UHC,77.78,68.67,0.7058648407264065,0.09307293256026855,0.3823285398230088,0.3680781758957654,0.8217595378505234,0.6722471910112359,42.24,25.99,40.78,40.81,41.28,40.18,51.58,42.24,South,57.76,-11.4,16.25,1.46,0.96,1.43,1.0,0.0
Karnataka,Raichur,61.59,9.54,59.34,45.51,Medium UHC,76.15,73.51,0.6366478118487645,0.1595971925541654,0.4896294247787611,0.4441600744532339,0.8021422553857263,0.726629213483146,45.51,36.2,45.32,47.52,42.75,42.58,59.34,45.51,South,54.49,-16.76,9.31,0.19,2.76,-2.01,1.0,0.0
Karnataka,Chitradurga,80.46,7.35,66.36,45.62,Medium UHC,65.9,76.44,0.9175349806490026,0.09276777540433323,0.5866980088495575,0.4467194043741274,0.6787820435672163,0.7595505617977527,45.62,39.51,44.84,45.42,44.7,41.54,66.36,45.62,South,54.38,-24.82,6.11,0.78,0.92,0.2,3.0,0.0
Karnataka,Chikkaballapur a,75.41,7.67,61.49,45.73,Medium UHC,72.89,77.14,0.8423637987496279,0.10253280439426304,0.519358407079646,0.44927873429502085,0.7629076904561318,0.7674157303370785,,,,,,,,,South,54.27,,,,,,3.0,0.0
Karnataka,Tumkur,85.51,7.07,64.0,47.05,High UHC,73.98,80.57,0.9927061625483774,0.08422337503814467,0.5540652654867257,0.47999069334574207,0.7760259959080515,0.8059550561797751,47.05,42.32,46.33,49.028,45.96,43.56,64.0,47.05,South,52.95,-20.44,4.73,0.72,1.09,-1.98,3.0,0.0
Karnataka,Kodagu,79.09,9.77,80.52,52.08,High UHC,68.41,90.04,0.8971420065495682,0.16661580714067745,0.7824944690265487,0.5970218706375057,0.7089902515344806,0.9123595505617978,52.08,48.74,51.62,51.87,49.76,46.7,80.52,52.08,South,47.92,-33.82,3.34,0.46,2.32,0.21,3.0,0.0
Karnataka,Mysore,84.36,12.23,58.38,51.37,High UHC,71.38,83.22,0.9755879726108959,0.24168446750076292,0.47635508849557523,0.5805025593299207,0.7447346251053073,0.8357303370786516,51.37,43.89,49.13,51.86,51.63,49.75,58.38,51.37,South,48.63,-8.63,7.48,2.24,-0.26,-0.49,3.0,0.0
Karnataka,Bangalore,71.47,7.71,65.79,46.22,Medium UHC,67.77,85.8,0.7837153914855611,0.10375343301800427,0.5788163716814161,0.4606793857608189,0.701287760259959,0.8647191011235954,46.22,40.74,44.06,42.67,47.19,42.31,65.79,46.22,South,53.78,-23.48,5.48,2.16,-0.97,3.55,3.0,0.0
Karnataka,Gulbarga,56.77,13.84,46.66,44.9,Medium UHC,74.13,67.13,0.564900267936886,0.29081476960634733,0.31429756637168144,0.4299674267100977,0.7778312673005174,0.654943820224719,44.9,24.62,42.15,44.13,43.32,44.47,46.66,44.9,South,55.1,-2.19,20.28,2.75,1.58,0.77,1.0,1.0
Karnataka,Belgaum,73.58,9.84,50.78,46.49,Medium UHC,74.27,79.47,0.8151235486752008,0.16875190723222463,0.37126659292035397,0.46696137738483,0.779516187266819,0.7935955056179774,46.49,27.94,45.96,45.44,46.94,45.47,50.78,46.49,South,53.51,-5.31,18.55,0.53,-0.45,1.05,3.0,0.0
Karnataka,Bellary,64.59,6.86,55.27,42.75,Medium UHC,75.27,77.38,0.6813039595117595,0.07781507476350322,0.43335176991150454,0.3799441600744532,0.791551329883259,0.7701123595505617,42.75,24.93,42.45,42.97,41.58,40.09,55.27,42.75,South,57.25,-15.18,17.82,0.3,1.17,-0.22,1.0,0.0
Karnataka,Kolar,79.88,13.47,62.19,52.35,High UHC,78.94,74.39,0.9089014587674903,0.279523954836741,0.529037610619469,0.603303862261517,0.8357203032855938,0.7365168539325843,52.35,43.57,51.46,54.67,50.59,50.14,62.19,52.35,South,47.65,-12.05,8.78,0.89,1.76,-2.32,3.0,0.0
Karnataka,Haveri,66.55,10.07,64.18,47.55,High UHC,70.19,80.55,0.7104793093182494,0.17577052181873667,0.5565542035398232,0.49162401116798504,0.7304128053917438,0.8057303370786516,47.55,43.32,47.63,47.77,47.34,44.11,64.18,47.55,South,52.45,-20.07,4.23,-0.08,0.21,-0.22,3.0,0.0
Karnataka,Dharwad,75.07,8.43,55.56,47.23,High UHC,82.16,81.33,0.837302768681155,0.12572474824534638,0.43736172566371684,0.48417868776174955,0.8744734625105306,0.8144943820224718,47.23,39.06,42.5,49.49,46.14,45.35,55.56,47.23,South,52.77,-10.21,8.17,4.73,1.09,-2.26,3.0,0.0
Karnataka,Shimoga,80.2,8.42,67.24,46.64,Medium UHC,55.87,87.06,0.9136647811848765,0.12541959108941106,0.5988661504424779,0.47045137273150295,0.5580695631243229,0.878876404494382,46.64,45.25,45.94,46.95,45.24,42.57,67.24,46.64,South,53.36,-24.67,1.39,0.7,1.4,-0.31,3.0,0.0
Karnataka,Uttara Kannada,79.42,13.67,67.49,52.18,High UHC,61.43,85.94,0.9020541827924978,0.28562709795544705,0.6023230088495575,0.5993485342019542,0.6249849560717293,0.8662921348314606,52.18,43.93,52.14,48.83,53.81,48.93,67.49,52.18,South,47.82,-18.56,8.25,0.04,-1.63,3.35,3.0,0.0
Kerala,Palakkad,50.02,15.73,66.65,44.85,Medium UHC,38.45,89.98,0.4644239356951474,0.3484894720781203,0.5907079646017701,0.4288040949278733,0.34841737874593814,0.911685393258427,44.85,32.66,45.01,43.72,42.5,40.62,66.65,44.85,South,55.15,-26.03,12.19,-0.16,2.35,1.13,1.0,1.0
Kerala,Malappuram,56.4,10.78,71.22,37.38,Low UHC,18.66,90.29,0.5593926763917833,0.19743667989014344,0.6538993362831858,0.2550023266635645,0.11024190636659045,0.9151685393258426,37.38,31.61,36.87,36.04,38.25,31.81,71.22,37.38,South,62.62,-39.41,5.77,0.51,-0.87,1.34,1.0,1.0
Kerala,Ernakulam,55.65,17.81,75.1,51.45,High UHC,53.88,89.91,0.5482286394760345,0.411962160512664,0.7075497787610621,0.5823638901814798,0.5341196293176074,0.9108988764044943,51.45,37.38,48.42,51.43,54.04,46.81,75.1,51.45,South,48.55,-28.29,14.07,3.03,-2.59,0.02,1.0,0.0
Kerala,Kottayam,47.51,19.12,76.25,49.43,High UHC,47.48,89.77,0.4270616254837749,0.45193774794018926,0.7234513274336285,0.5353652861796183,0.45709471657239126,0.9093258426966291,49.43,47.05,48.8,37.24,48.48,44.36,76.25,49.43,South,50.57,-31.89,2.38,0.63,0.95,12.19,1.0,1.0
Kerala,Pathanamthitta,60.9,24.55,81.3,63.74,High UHC,92.59,93.51,0.6263768978862756,0.6176380836130608,0.7932798672566372,0.8683108422522103,1.0,0.9513483146067416,63.74,62.68,63.95,59.84,63.11,59.98,81.3,63.74,South,36.26,-21.32,1.06,-0.21,0.63,3.9,3.0,2.0
Kerala,Idukki,56.97,19.44,78.48,55.47,High UHC,72.42,83.45,0.5678773444477523,0.4617027769301191,0.7542865044247788,0.6758957654723126,0.7572511734264051,0.838314606741573,55.47,35.41,56.16,56.54,48.85,50.87,78.48,55.47,South,44.53,-27.61,20.06,-0.69,6.62,-1.07,3.0,2.0
Kerala,Alappuzha,50.37,20.29,85.15,48.98,High UHC,35.86,90.37,0.4696338195891634,0.48764113518462004,0.8465154867256639,0.5248953001395997,0.3172463593693585,0.916067415730337,48.98,45.77,49.41,49.72,53.86,42.66,85.15,48.98,South,51.02,-42.49,3.21,-0.43,-4.88,-0.74,1.0,1.0
Kerala,Wayanad,74.17,13.29,79.11,53.38,High UHC,60.51,91.87,0.8239059243822565,0.2740311260299054,0.7629977876106195,0.6272684969753373,0.6139126248646045,0.9329213483146068,53.38,45.31,53.55,55.49,51.42,48.38,79.11,53.38,South,46.62,-30.73,8.07,-0.17,1.96,-2.11,3.0,0.0
Kerala,Thiruvananthap uram,45.37,27.12,81.56,50.35,High UHC,36.52,88.33,0.39520690681750514,0.6960634726884346,0.7968750000000002,0.5567705909725453,0.3251895534962089,0.8931460674157302,,,,,,,,,South,49.65,,,,,,1.0,2.0
Kerala,Kannur,56.09,18.44,67.84,45.38,Medium UHC,30.84,88.98,0.5547782077999405,0.43118706133658835,0.6071626106194692,0.4411354118194508,0.2568299434348297,0.9004494382022472,45.38,31.25,45.37,43.47,48.91,41.04,67.84,45.38,South,54.62,-26.8,14.13,0.01,-3.53,1.91,1.0,1.0
Kerala,Thrissur,47.47,19.04,80.0,46.68,High UHC,34.53,88.8,0.4264662101816016,0.4494964906927067,0.7753042035398232,0.4713820381572824,0.3012396196894933,0.8984269662921347,46.68,49.77,49.34,47.62,35.42,40.8,80.0,46.68,South,53.32,-39.2,-3.09,-2.66,11.26,-0.94,1.0,1.0
Kerala,Kozhikode,53.77,15.34,81.52,51.6,High UHC,61.13,89.0,0.520244120273891,0.3365883429966433,0.7963219026548674,0.5858538855281525,0.6213744132867973,0.9006741573033707,51.6,35.93,51.19,50.01,39.76,46.02,81.52,51.6,South,48.4,-35.5,15.67,0.41,11.84,1.59,1.0,0.0
Kerala,Kollam,63.97,19.14,81.07,49.34,High UHC,32.28,91.32,0.6720750223280738,0.4525480622520599,0.7900995575221239,0.5332712889716147,0.2741605488025033,0.9267415730337076,49.34,50.02,49.64,49.64,49.04,43.58,81.07,49.34,South,50.66,-37.49,-0.68,-0.3,0.3,-0.3,1.0,0.0
Kerala,Kasaragod,62.15,17.17,64.55,54.0,High UHC,72.54,91.85,0.6449836260791901,0.39243210253280447,0.5616703539823009,0.6416938110749184,0.7586953905403779,0.9326966292134831,54.0,38.38,53.1,50.54,55.62,51.64,64.55,54.0,South,46.0,-12.91,15.62,0.9,-1.62,3.46,3.0,0.0
Ladakh,Leh(Ladakh),70.79,10.27,55.84,43.69,Medium UHC,52.58,74.6,0.7735933313486157,0.1818736649374428,0.44123340707964603,0.4018147975802697,0.5184739439162354,0.7388764044943819,43.69,30.89,42.3,43.72,43.73,41.09,55.84,43.69,North,56.31,-14.75,12.8,1.39,-0.04,-0.03,1.0,1.0
Ladakh,Kargil,66.11,8.27,55.97,42.52,Medium UHC,61.12,74.32,0.7039297409943435,0.12084223375038147,0.4430309734513274,0.37459283387622144,0.621254061860633,0.7357303370786515,42.52,34.76,41.05,42.49,42.64,39.7,55.97,42.52,North,57.48,-16.27,7.76,1.47,-0.12,0.03,1.0,0.0
Madhya Pradesh,Harda,81.11,8.62,62.21,42.43,Medium UHC,37.39,84.55,0.9272104793093182,0.1315227342081172,0.5293141592920354,0.3724988366682177,0.33566012757251174,0.8506741573033707,42.43,35.68,41.19,42.25,41.31,38.56,62.21,42.43,Central,57.57,-23.65,6.75,1.24,1.12,0.18,3.0,0.0
Madhya Pradesh,Rajgarh,63.95,12.84,59.86,43.57,Medium UHC,44.67,71.49,0.6717773146769872,0.2602990540128166,0.4968196902654867,0.39902280130293155,0.42327596582019494,0.7039325842696628,43.57,32.93,42.51,41.2,43.92,40.24,59.86,43.57,Central,56.43,-19.62,10.64,1.06,-0.35,2.37,1.0,1.0
Madhya Pradesh,Shajapur,78.69,12.23,55.84,47.2,High UHC,51.3,85.03,0.8911878535278356,0.24168446750076292,0.44123340707964603,0.483480688692415,0.5030689613671921,0.8560674157303371,47.2,44.68,46.11,47.06,50.29,45.26,55.84,47.2,Central,52.8,-10.58,2.52,1.09,-3.09,0.14,3.0,0.0
Madhya Pradesh,Jhabua,78.77,13.01,77.08,51.31,High UHC,55.01,81.85,0.892378684132182,0.2654867256637168,0.7349280973451329,0.5791065611912516,0.5477193404741845,0.8203370786516853,51.31,45.62,51.0,51.88,50.76,46.35,77.08,51.31,Central,48.69,-30.73,5.69,0.31,0.55,-0.57,3.0,0.0
Madhya Pradesh,Bhind,63.06,7.69,63.64,41.17,Low UHC,45.14,84.91,0.658529324203632,0.10314311870613369,0.549087389380531,0.3431828757561656,0.42893248284992175,0.8547191011235954,41.17,39.73,41.59,26.9,42.62,36.92,63.64,41.17,Central,58.83,-26.72,1.44,-0.42,-1.45,14.27,3.0,1.0
Madhya Pradesh,Satna,67.42,22.43,59.62,48.33,High UHC,36.48,80.19,0.7234295921405179,0.5529447665547758,0.4935011061946903,0.5097719869706838,0.32470814779155127,0.8016853932584269,48.33,40.78,48.52,47.854,45.0,45.86,59.62,48.33,Central,51.67,-13.76,7.55,-0.19,3.33,0.48,1.0,1.0
Madhya Pradesh,Anuppur,68.47,11.09,80.45,49.27,High UHC,58.29,81.51,0.7390592438225662,0.20689655172413793,0.7815265486725664,0.5316426244765007,0.5871946082561077,0.8165168539325842,49.27,45.15,49.18,54.12,47.41,43.59,80.45,49.27,Central,50.73,-36.86,4.12,0.09,1.86,-4.85,3.0,0.0
Madhya Pradesh,Datia,71.94,9.76,63.63,44.22,Medium UHC,45.75,82.75,0.790711521286097,0.16631064998474213,0.5489491150442478,0.41414611447184724,0.43627391984595015,0.8304494382022471,44.22,38.41,43.52,47.3,43.98,40.38,63.63,44.22,Central,55.78,-23.25,5.81,0.7,0.24,-3.08,3.0,0.0
Madhya Pradesh,Vidisha,68.07,8.94,72.52,45.2,Medium UHC,51.3,83.26,0.7331050908008335,0.141287763198047,0.671875,0.43694741740344334,0.5030689613671921,0.8361797752808988,45.2,41.34,44.18,41.66,44.24,40.16,72.52,45.2,Central,54.8,-32.36,3.86,1.02,0.96,3.54,3.0,0.0
Madhya Pradesh,Ashoknagar,71.15,9.21,71.1,47.04,High UHC,62.15,79.6,0.7789520690681752,0.14952700640830033,0.6522400442477876,0.47975802698929715,0.6336502587555661,0.7950561797752808,47.04,39.93,46.31,44.72,46.16,42.43,71.1,47.04,Central,52.96,-28.67,7.11,0.73,0.88,2.32,3.0,0.0
Madhya Pradesh,Balaghat,69.69,9.4,81.87,46.89,High UHC,49.62,85.14,0.7572194105388507,0.15532499237107114,0.8011615044247788,0.47626803164262443,0.4828499217715729,0.8573033707865167,46.89,38.43,47.24,46.07,46.04,40.79,81.87,46.89,Central,53.11,-41.08,8.46,-0.35,0.85,0.82,3.0,0.0
Madhya Pradesh,Panna,59.76,11.21,38.82,41.28,Low UHC,62.6,73.66,0.6094075617743375,0.21055843759536166,0.20589048672566373,0.34574220567705904,0.6390660729329642,0.7283146067415729,41.28,30.9,40.57,38.93,37.01,41.92,38.82,41.28,Central,58.72,3.1,10.38,0.71,4.27,2.35,1.0,1.0
Madhya Pradesh,Shivpuri,61.53,12.18,68.7,46.81,High UHC,54.94,79.43,0.6357546888955046,0.24015868172108637,0.619054203539823,0.4744067007910655,0.5468768804910338,0.7931460674157303,46.81,41.64,45.81,32.69,47.72,42.53,68.7,46.81,Central,53.19,-26.17,5.17,1.0,-0.91,14.12,3.0,0.0
Madhya Pradesh,Sehore,58.6,17.9,60.51,48.76,High UHC,50.79,85.49,0.5921405180113128,0.4147085749160817,0.5058075221238938,0.5197766402978128,0.4969310386328078,0.8612359550561797,48.76,44.72,47.56,49.39,49.4,46.2,60.51,48.76,Central,51.24,-14.31,4.04,1.2,-0.64,-0.63,1.0,1.0
Madhya Pradesh,Chhatarpur,60.28,20.76,55.45,49.33,High UHC,52.32,80.42,0.61714796070259,0.5019835215135796,0.4358407079646018,0.5330386226151698,0.515344806835961,0.8042696629213483,49.33,40.13,47.74,51.41,48.7,47.9,55.45,49.33,Central,50.67,-7.55,9.2,1.59,0.63,-2.08,1.0,1.0
Madhya Pradesh,Dewas,69.43,10.77,66.18,46.38,Medium UHC,51.42,84.35,0.7533492110747247,0.19713152273420811,0.5842090707964602,0.46440204746393676,0.504513178481165,0.8484269662921347,46.38,41.06,45.3,43.36,46.73,42.43,66.18,46.38,Central,53.62,-23.75,5.32,1.08,-0.35,3.02,3.0,0.0
Madhya Pradesh,Hoshangabad,47.04,12.5,62.94,46.2,Medium UHC,66.43,85.68,0.42006549568323903,0.24992371071101618,0.539408185840708,0.4602140530479293,0.6851606691539296,0.863370786516854,46.2,39.72,44.66,43.63,43.47,42.77,62.94,46.2,Central,53.8,-20.17,6.48,1.54,2.73,2.57,1.0,1.0
Madhya Pradesh,Damoh,64.27,8.92,55.37,40.89,Low UHC,50.91,70.68,0.6765406370943732,0.14067744888617642,0.43473451327433627,0.33666821777570954,0.4983752557467805,0.6948314606741574,40.89,28.75,39.33,46.49,38.2,37.9,55.37,40.89,Central,59.11,-17.47,12.14,1.56,2.69,-5.6,1.0,1.0
Madhya Pradesh,Umaria,68.18,8.82,55.81,40.2,Low UHC,40.9,76.49,0.7347424828818102,0.13762587732682333,0.4408185840707965,0.3206142391810144,0.3779034781562161,0.7601123595505617,40.2,31.46,39.13,36.302,37.36,37.04,55.81,40.2,Central,59.8,-18.77,8.74,1.07,2.84,3.9,1.0,1.0
Madhya Pradesh,Guna,72.52,6.32,75.96,44.09,Medium UHC,62.15,77.03,0.7993450431676093,0.061336588342996656,0.7194413716814159,0.41112145183806414,0.6336502587555661,0.7661797752808989,44.09,38.94,42.32,43.714,42.94,38.49,75.96,44.09,Central,55.91,-37.47,5.15,1.77,1.15,0.38,3.0,0.0
Madhya Pradesh,Narsimhapur,78.35,9.97,77.76,48.47,High UHC,50.78,86.71,0.8861268234593628,0.17271895025938364,0.7443307522123896,0.5130293159609118,0.4968106872066434,0.874943820224719,48.47,42.16,47.9,50.87,47.22,43.06,77.76,48.47,Central,51.53,-34.7,6.31,0.57,1.25,-2.4,3.0,0.0
Madhya Pradesh,Mandsaur,72.37,7.72,69.1,43.02,Medium UHC,49.05,77.78,0.7971122357844597,0.10405859017393959,0.6245851769911503,0.3862261516984644,0.47598989048020207,0.7746067415730337,43.02,36.89,42.39,45.97,36.21,38.21,69.1,43.02,Central,56.98,-30.89,6.13,0.63,6.81,-2.95,3.0,0.0
Madhya Pradesh,Chhindwara,72.13,10.39,76.54,47.62,High UHC,50.23,85.02,0.7935397439714199,0.1855355508086665,0.7274612831858409,0.49325267566309905,0.4901913587676013,0.8559550561797752,47.62,42.03,46.75,49.59,46.76,42.3,76.54,47.62,Central,52.38,-34.24,5.59,0.87,0.86,-1.97,3.0,0.0
Madhya Pradesh,Neemuch,78.68,7.3,73.48,43.54,Medium UHC,44.3,83.64,0.8910389997022924,0.09124198962465671,0.685149336283186,0.398324802233597,0.41882296305211214,0.8404494382022472,43.54,38.74,43.46,44.32,42.46,38.2,73.48,43.54,Central,56.46,-35.28,4.8,0.08,1.08,-0.78,3.0,0.0
Madhya Pradesh,Indore,80.12,17.86,71.04,55.33,High UHC,54.93,92.86,0.9124739505805298,0.41348794629234054,0.6514103982300885,0.6726384364820845,0.5467565290648693,0.9440449438202247,55.33,52.63,55.96,54.42,54.74,51.98,71.04,55.33,Central,44.67,-19.06,2.7,-0.63,0.59,0.91,3.0,0.0
Madhya Pradesh,Sagar,62.35,21.47,58.23,50.83,High UHC,52.62,82.73,0.6479607025900566,0.5236496795849862,0.4742809734513274,0.5679385760818985,0.518955349620893,0.8302247191011236,50.83,43.99,48.79,40.42,48.73,49.13,58.23,50.83,Central,49.17,-9.1,6.84,2.04,2.1,10.41,1.0,2.0
Madhya Pradesh,Dhar,75.33,12.06,61.79,47.29,High UHC,50.98,82.6,0.8411729681452812,0.23649679584986275,0.5235066371681416,0.48557468590041863,0.4992177157299313,0.82876404494382,47.29,42.76,47.26,43.34,46.15,44.23,61.79,47.29,Central,52.71,-17.56,4.53,0.03,1.14,3.95,3.0,0.0
Madhya Pradesh,Shahdol,70.15,7.46,80.17,45.44,Medium UHC,58.29,79.25,0.7640666865138434,0.09612450411962162,0.7776548672566372,0.4425314099581199,0.5871946082561077,0.791123595505618,45.44,40.01,44.85,45.980000000000004,44.02,39.43,80.17,45.44,Central,54.56,-40.74,5.43,0.59,1.42,-0.54,3.0,0.0
Madhya Pradesh,Betul,75.79,6.4,72.52,42.61,Medium UHC,50.75,78.71,0.8480202441202739,0.06377784559047911,0.671875,0.37668683108422507,0.4964496329281502,0.7850561797752807,42.61,37.83,41.96,35.53,41.2,37.31,72.52,42.61,Central,57.39,-35.21,4.78,0.65,1.41,7.08,3.0,0.0
Madhya Pradesh,Ratlam,77.53,6.02,69.59,41.57,Medium UHC,47.51,80.46,0.8739208097648109,0.05218187366493743,0.6313606194690267,0.3524895300139599,0.45745577085088457,0.8047191011235953,41.57,34.97,39.88,42.99,37.75,36.55,69.59,41.57,Central,58.43,-33.04,6.6,1.69,3.82,-1.42,3.0,0.0
Madhya Pradesh,Burhanpur,77.72,8.65,60.25,45.56,Medium UHC,55.73,86.96,0.8767490324501338,0.1324382056759231,0.502212389380531,0.4453234062354583,0.5563846431580213,0.877752808988764,45.56,37.1,41.76,50.22,36.48,42.48,60.25,45.56,Central,54.44,-17.77,8.46,3.8,9.08,-4.66,3.0,0.0
Madhya Pradesh,Gwalior,67.97,10.51,73.57,47.57,High UHC,51.86,89.4,0.7316165525454003,0.18919743667989017,0.6863938053097345,0.49208934388087466,0.5098086412323986,0.9051685393258426,47.57,43.91,46.6,47.26,47.86,42.66,73.57,47.57,Central,52.43,-30.91,3.66,0.97,-0.29,0.31,3.0,0.0
Madhya Pradesh,Rewa,62.03,6.72,63.02,40.94,Low UHC,59.08,74.08,0.6431973801726704,0.07354287458040892,0.5405143805309736,0.3378315495579338,0.5967023709230954,0.7330337078651684,40.94,31.51,39.89,40.45,38.88,36.76,63.02,40.94,Central,59.06,-26.26,9.43,1.05,2.06,0.49,1.0,0.0
Madhya Pradesh,Mandla,77.87,6.63,65.71,41.86,Medium UHC,48.03,78.89,0.8789818398332837,0.07079646017699115,0.5777101769911503,0.3592368543508607,0.4637140450114334,0.7870786516853931,41.86,30.35,41.05,41.99,41.03,37.39,65.71,41.86,Central,58.14,-28.32,11.51,0.81,0.83,-0.13,3.0,0.0
Madhya Pradesh,Jabalpur,79.78,13.91,77.46,52.68,High UHC,56.05,84.19,0.907412920512057,0.2929508696978944,0.7401825221238938,0.6109818520241972,0.5602358887952821,0.846629213483146,52.68,47.528,52.62,50.314,49.84,47.83,77.46,52.68,Central,47.32,-29.63,5.15,0.06,2.84,2.37,3.0,0.0
Madhya Pradesh,Raisen,69.8,14.89,74.97,53.13,High UHC,63.87,85.12,0.7588568026198271,0.3228562709795545,0.7057522123893807,0.6214518380642158,0.654350704055843,0.8570786516853932,53.13,47.77,52.6,51.07,38.18,48.75,74.97,53.13,Central,46.87,-26.22,5.36,0.53,14.95,2.06,3.0,0.0
Madhya Pradesh,Morena,63.87,5.8,63.35,40.01,Low UHC,52.87,82.65,0.6705864840726405,0.04546841623436071,0.5450774336283186,0.316193578408562,0.5219641352750028,0.8293258426966292,40.01,36.29,39.03,46.68,37.38,35.67,63.35,40.01,Central,59.99,-27.68,3.72,0.98,2.63,-6.67,3.0,0.0
Madhya Pradesh,Dindori,65.85,5.85,55.49,37.9,Low UHC,52.12,70.27,0.7000595415302172,0.04699420201403723,0.43639380530973454,0.26710097719869696,0.512937778312673,0.6902247191011235,37.9,27.57,37.53,36.508,36.98,34.46,55.49,37.9,Central,62.1,-21.03,10.33,0.37,0.92,1.39,1.0,1.0
Madhya Pradesh,Khargone (West Nimar),73.73,10.35,72.32,46.97,High UHC,47.82,86.65,0.8173563560583507,0.18431492218492526,0.6691095132743363,0.47812936249418314,0.46118666506198097,0.8742696629213483,46.97,39.78,46.59,46.44,45.65,42.16,72.32,46.97,Central,53.03,-30.16,7.19,0.38,1.32,0.53,3.0,0.0
Madhya Pradesh,Khandwa (East Nimar),79.03,10.7,66.71,48.68,High UHC,55.73,86.96,0.8962488835963084,0.19499542264266098,0.591537610619469,0.5179153094462541,0.5563846431580213,0.877752808988764,48.68,42.15,47.72,48.96,48.46,44.99,66.71,48.68,Central,51.32,-21.72,6.53,0.96,0.22,-0.28,3.0,0.0
Madhya Pradesh,Alirajpur,67.75,13.71,75.59,50.67,High UHC,55.01,86.49,0.7283417683834473,0.28684772657918833,0.7143252212389382,0.5642159143787808,0.5477193404741845,0.8724719101123595,50.67,44.51,50.24,55.75,50.32,45.85,75.59,50.67,Central,49.33,-29.74,6.16,0.43,0.35,-5.08,3.0,0.0
Madhya Pradesh,Sidhi,64.46,10.15,60.28,42.88,Medium UHC,48.56,75.73,0.6793688597796962,0.17821177906621913,0.5026272123893805,0.3829688227082364,0.4700926705981466,0.7515730337078651,42.88,32.27,42.69,34.24,39.85,39.38,60.28,42.88,Central,57.12,-20.9,10.61,0.19,3.03,8.64,1.0,1.0
Madhya Pradesh,Barwani,69.08,16.1,57.64,47.93,High UHC,48.14,81.91,0.7481393271807085,0.35978028684772667,0.4661227876106195,0.5004653327128896,0.4650379106992418,0.8210112359550561,47.93,41.74,45.89,52.85,45.9,45.77,57.64,47.93,Central,52.07,-11.87,6.19,2.04,2.03,-4.92,3.0,1.0
Madhya Pradesh,Ujjain,78.05,8.99,66.41,43.27,Medium UHC,38.21,85.13,0.8816612086930634,0.14281354897772355,0.5873893805309733,0.3920428106095859,0.34552894451799254,0.857191011235955,43.27,38.05,42.32,43.82,42.59,38.87,66.41,43.27,Central,56.73,-27.54,5.22,0.95,0.68,-0.55,3.0,0.0
Madhya Pradesh,Sheopur,62.56,6.85,61.6,38.78,Low UHC,43.03,77.22,0.6510866329264662,0.0775099176075679,0.5208794247787611,0.2875756165658445,0.40353833192923333,0.7683146067415729,38.78,29.53,38.13,40.24,35.71,34.55,61.6,38.78,Central,61.22,-27.05,9.25,0.65,3.07,-1.46,1.0,1.0
Madhya Pradesh,Bhopal,65.69,9.77,77.14,49.88,High UHC,70.61,88.27,0.6976778803215242,0.16661580714067745,0.735757743362832,0.5458352722196369,0.7354675652906486,0.8924719101123595,49.88,33.18,48.13,45.45,53.3,44.72,77.14,49.88,Central,50.12,-32.42,16.7,1.75,-3.42,4.43,3.0,0.0
Madhya Pradesh,Singrauli,58.28,10.43,76.95,44.48,Medium UHC,48.56,76.67,0.5873771955939268,0.18675617943240772,0.7331305309734515,0.4201954397394134,0.4700926705981466,0.7621348314606741,44.48,36.43,43.56,41.58,41.41,38.78,76.95,44.48,Central,55.52,-38.17,8.05,0.92,3.07,2.9,1.0,0.0
Madhya Pradesh,Seoni,78.14,13.46,68.56,49.46,High UHC,52.71,77.88,0.8830008931229533,0.2792187976808057,0.6171183628318584,0.5360632852489529,0.5200385124563727,0.7757303370786516,49.46,35.25,48.91,48.7,47.36,45.59,68.56,49.46,Central,50.54,-22.97,14.21,0.55,2.1,0.76,3.0,0.0
Madhya Pradesh,Agar Malwa,78.39,10.21,66.14,46.77,High UHC,51.3,82.39,0.8867222387615362,0.180042722001831,0.5836559734513274,0.47347603536528626,0.5030689613671921,0.8264044943820225,46.77,41.46,45.18,51.58,47.82,42.89,66.14,46.77,Central,53.23,-23.25,5.31,1.59,-1.05,-4.81,3.0,0.0
